user_id,acquisition_date,cancellation_month,gender,marital_status,age,income_segment,country,channel,campaign_id,device_type,plan_type
6695,2024-08-01,2025-03-01,Male,Single,51,Premium,Sweden,Organic,Organic_A,iOS,Standard
6696,2024-08-01,2025-05-01,Male,Single,33,Medium,Italy,Organic,Organic_B,Android,Basic
6697,2024-03-01,,Male,Married,31,Medium,Spain,Organic,Organic_A,iOS,Basic
6698,2024-01-01,,Female,Single,32,Medium,Austria,Organic,Organic_A,Android,Standard
6699,2024-08-01,2025-06-01,Female,Single,51,Premium,Czech Republic,Organic,Organic_B,iOS,Standard
6700,2024-05-01,,Male,Married,43,High,Austria,Paid Ads,Paid Ads_B,Android,Standard
6701,2024-03-01,2024-07-01,Female,Single,49,High,Belgium,Paid Ads,Paid Ads_A,Web,Premium
6702,2024-02-01,2024-06-01,Male,Married,38,High,Italy,Organic,Organic_A,Android,Standard
6703,2024-06-01,2024-09-01,Female,Single,35,Medium,Portugal,Paid Ads,Paid Ads_A,Android,Basic
6704,2024-06-01,2024-12-01,Female,Married,39,High,Spain,Organic,Organic_A,Android,Standard
6705,2024-04-01,2024-07-01,Male,Single,45,High,Belgium,Organic,Organic_B,Android,Standard
6706,2024-02-01,,Male,Single,32,Medium,Netherlands,Organic,Organic_C,Web,Standard
6707,2024-04-01,,Male,Single,48,High,Netherlands,Organic,Organic_B,iOS,Standard
6708,2024-03-01,,Female,Married,38,High,Portugal,Paid Ads,Paid Ads_C,iOS,Premium
6709,2024-07-01,,Female,Married,18,,Spain,Paid Ads,Paid Ads_B,Android,Basic
6710,2024-08-01,2025-05-01,Male,Single,43,High,Switzerland,Paid Ads,Paid Ads_C,Android,Premium
6711,2024-01-01,2024-12-01,Female,Married,22,Low,Sweden,Paid Ads,Paid Ads_B,iOS,Basic
6712,2024-02-01,2024-10-01,Male,Married,43,High,Austria,Referral,Referral_C,iOS,Standard
6713,2024-02-01,2024-11-01,Female,Married,44,High,Switzerland,Organic,Organic_A,Web,Premium
6714,2024-02-01,,Male,Married,38,High,Belgium,Referral,Referral_A,Android,Standard
6715,2024-04-01,,Female,Single,40,High,Sweden,Paid Ads,Paid Ads_C,Android,Standard
6716,2024-03-01,2024-08-01,Female,Married,45,High,Switzerland,Paid Ads,Paid Ads_A,Web,Premium
6717,2024-02-01,2024-09-01,Female,Single,30,Medium,France,Organic,Organic_C,Web,Basic
6718,2024-07-01,2024-12-01,Female,Single,42,High,Spain,Paid Ads,Paid Ads_C,Web,Standard
6719,2024-02-01,2024-11-01,Male,Single,46,High,Italy,Paid Ads,Paid Ads_A,iOS,Standard
6720,2024-06-01,,Female,Married,52,Premium,Netherlands,Paid Ads,Paid Ads_A,Android,Premium
6721,2024-08-01,2025-08-01,Male,Married,23,Low,France,Paid Ads,Paid Ads_B,Android,Standard
6722,2024-01-01,,Male,Married,39,High,Belgium,Referral,Referral_C,iOS,Standard
6723,2024-08-01,2025-03-01,Male,Married,25,Low,Sweden,Organic,Organic_B,Android,Standard
6724,2024-06-01,,Male,Married,24,Low,Spain,Paid Ads,Paid Ads_C,Web,Standard
6725,2024-06-01,2024-12-01,Female,Single,38,High,Sweden,Referral,Referral_C,Android,Standard
6726,2024-01-01,2024-12-01,Male,Single,35,Medium,Sweden,Referral,Referral_B,Android,Basic
6727,2024-07-01,2024-12-01,Female,Single,46,High,Italy,Organic,Organic_A,Android,Standard
6728,2024-03-01,,Female,Single,31,Medium,Germany,Referral,Referral_B,Android,Basic
6729,2024-06-01,2024-10-01,Female,Single,33,Medium,Portugal,Organic,Organic_A,iOS,Basic
6730,2024-03-01,,Female,Single,37,High,Italy,Referral,Referral_A,iOS,Premium
6731,2024-06-01,2024-11-01,Male,Married,26,Medium,Switzerland,Organic,Organic_C,Android,Basic
6732,2024-05-01,2024-12-01,Female,Married,27,Medium,Czech Republic,Paid Ads,Paid Ads_B,iOS,Basic
6733,2024-01-01,,Male,Married,46,High,Germany,Organic,Organic_B,Android,Premium
6734,2024-06-01,2024-11-01,Female,Married,29,Medium,Czech Republic,Paid Ads,Paid Ads_A,Android,Basic
6735,2024-05-01,,Female,Single,46,High,France,Paid Ads,Paid Ads_A,Android,Premium
6736,2024-08-01,,Male,Married,41,High,Sweden,Referral,Referral_C,iOS,Premium
6737,2024-04-01,2024-09-01,Female,Single,19,Low,Spain,Paid Ads,Paid Ads_C,Web,Standard
6738,2024-05-01,2025-01-01,Female,Single,40,High,Austria,Referral,Referral_A,Android,Standard
6739,2024-02-01,,Female,Married,40,High,Belgium,Paid Ads,Paid Ads_C,Android,Premium
6740,2024-06-01,2024-11-01,Female,Single,39,High,Italy,Paid Ads,Paid Ads_A,Web,Standard
6741,2024-05-01,,Female,Single,33,Medium,Germany,Paid Ads,Paid Ads_B,Android,Standard
6742,2024-03-01,2024-06-01,Male,Single,25,Low,Germany,Organic,Organic_C,Android,Basic
6743,2024-04-01,2024-07-01,Female,Married,48,High,Germany,Paid Ads,Paid Ads_B,Web,Standard
6744,2024-07-01,2025-02-01,Female,Married,33,Medium,Switzerland,Referral,Referral_A,iOS,Basic
6745,2024-06-01,,Male,Single,26,Medium,Italy,Referral,Referral_C,Android,Basic
6746,2024-02-01,2024-10-01,Female,Married,39,High,Poland,Organic,Organic_A,Android,Standard
6747,2024-07-01,2025-03-01,Male,Single,27,Medium,Sweden,Organic,Organic_B,iOS,Standard
6748,2024-05-01,2024-09-01,Female,Single,25,Low,Sweden,Paid Ads,Paid Ads_C,Web,Basic
6749,2024-07-01,2025-02-01,Female,Single,31,Medium,France,Paid Ads,Paid Ads_B,Android,Standard
6750,2024-07-01,2025-03-01,Male,Married,28,Medium,Austria,Organic,Organic_B,iOS,Basic
6751,2024-04-01,2024-07-01,Female,Single,25,Low,Austria,Organic,Organic_A,Web,Standard
6752,2024-08-01,2025-03-01,Female,Single,43,High,Belgium,Paid Ads,Paid Ads_B,Android,Standard
6753,2024-07-01,2025-02-01,Male,Single,33,Medium,Czech Republic,Paid Ads,Paid Ads_B,Android,Standard
6754,2024-07-01,2025-04-01,Male,Single,47,High,Switzerland,Paid Ads,Paid Ads_B,Android,Premium
6755,2024-06-01,2024-12-01,Female,Married,26,Medium,Poland,Referral,Referral_A,iOS,Standard
6756,2024-08-01,2025-04-01,Male,Single,18,,Poland,Paid Ads,Paid Ads_B,iOS,Standard
6757,2024-04-01,2024-07-01,Female,Single,36,High,Sweden,Referral,Referral_A,Android,Premium
6758,2024-02-01,2024-09-01,Male,Single,53,Premium,Sweden,Paid Ads,Paid Ads_C,Android,Premium
6759,2024-05-01,2024-08-01,Female,Single,40,High,Poland,Organic,Organic_C,iOS,Premium
6760,2024-04-01,2024-12-01,Male,Married,65,Premium,Netherlands,Paid Ads,Paid Ads_A,Android,Premium
6761,2024-04-01,2024-08-01,Male,Single,38,High,Netherlands,Referral,Referral_C,Android,Premium
6762,2024-01-01,2025-01-01,Male,Single,37,High,Netherlands,Organic,Organic_B,iOS,Premium
6763,2024-04-01,,Male,Single,18,,Poland,Paid Ads,Paid Ads_B,Android,Standard
6764,2024-08-01,2025-02-01,Male,Single,39,High,Austria,Paid Ads,Paid Ads_A,iOS,Premium
6765,2024-01-01,,Male,Married,36,High,Germany,Organic,Organic_B,Android,Standard
6766,2024-05-01,,Male,Married,30,Medium,Switzerland,Paid Ads,Paid Ads_C,Android,Basic
6767,2024-07-01,2024-12-01,Male,Married,33,Medium,Italy,Organic,Organic_C,Android,Basic
6768,2024-06-01,2024-08-01,Male,Single,34,Medium,Belgium,Organic,Organic_A,iOS,Standard
6769,2024-06-01,2024-11-01,Female,Married,33,Medium,Austria,Paid Ads,Paid Ads_C,Web,Basic
6770,2024-05-01,2025-03-01,Male,Married,55,Premium,France,Organic,Organic_C,iOS,Premium
6771,2024-05-01,2024-11-01,Female,Single,31,Medium,Portugal,Paid Ads,Paid Ads_C,Android,Standard
6772,2024-08-01,2025-03-01,Male,Married,36,High,Spain,Referral,Referral_A,iOS,Standard
6773,2024-03-01,2024-09-01,Female,Married,30,Medium,Sweden,Paid Ads,Paid Ads_A,Android,Standard
6774,2024-07-01,2025-02-01,Female,Single,42,High,Poland,Referral,Referral_B,Web,Standard
6775,2024-05-01,2024-10-01,Male,Single,36,High,Czech Republic,Referral,Referral_C,Android,Premium
6776,2024-04-01,,Male,Married,32,Medium,Portugal,Organic,Organic_C,Android,Basic
6777,2024-08-01,2025-07-01,Female,Single,18,,Sweden,Paid Ads,Paid Ads_A,Android,Standard
6778,2024-06-01,2024-08-01,Female,Married,37,High,Czech Republic,Referral,Referral_C,Android,Standard
6779,2024-02-01,2024-11-01,Male,Married,31,Medium,Portugal,Organic,Organic_B,iOS,Standard
6780,2024-08-01,2025-03-01,Male,Married,34,Medium,France,Paid Ads,Paid Ads_C,Android,Basic
6781,2024-06-01,2024-09-01,Male,Single,23,Low,Czech Republic,Paid Ads,Paid Ads_A,Android,Standard
6782,2024-01-01,,Female,Single,49,High,Sweden,Referral,Referral_C,Android,Standard
6783,2024-08-01,,Male,Single,43,High,Netherlands,Organic,Organic_B,Android,Premium
6784,2024-06-01,2024-09-01,Male,Married,49,High,Poland,Organic,Organic_B,Android,Premium
6785,2024-03-01,2024-08-01,Male,Married,46,High,France,Organic,Organic_A,Android,Standard
6786,2024-08-01,2025-06-01,Male,Married,40,High,Belgium,Organic,Organic_B,iOS,Standard
6787,2024-08-01,2025-05-01,Male,Single,23,Low,Germany,Organic,Organic_C,Web,Basic
6788,2024-07-01,2025-01-01,Female,Married,53,Premium,Netherlands,Paid Ads,Paid Ads_B,Android,Premium
6789,2024-05-01,2024-10-01,Female,Married,25,Low,Italy,Paid Ads,Paid Ads_B,Web,Standard
6790,2024-07-01,2024-11-01,Male,Single,32,Medium,Netherlands,Organic,Organic_A,Android,Standard
6791,2024-08-01,2025-08-01,Male,Single,42,High,Germany,Paid Ads,Paid Ads_B,iOS,Standard
6792,2024-05-01,2024-11-01,Female,Married,42,High,Germany,Paid Ads,Paid Ads_A,iOS,Premium
6793,2024-06-01,2024-09-01,Male,Married,40,High,France,Paid Ads,Paid Ads_C,Android,Standard
6794,2024-02-01,,Female,Married,30,Medium,Switzerland,Paid Ads,Paid Ads_B,iOS,Standard
6795,2024-02-01,2024-10-01,Male,Single,28,Medium,Belgium,Paid Ads,Paid Ads_C,Web,Basic
6796,2024-08-01,2025-06-01,Female,Single,60,Premium,Czech Republic,Paid Ads,Paid Ads_C,Web,Standard
6797,2024-03-01,,Female,Married,34,Medium,Czech Republic,Organic,Organic_B,iOS,Standard
6798,2024-01-01,2024-11-01,Male,Married,33,Medium,Spain,Referral,Referral_B,iOS,Basic
6799,2024-06-01,2024-11-01,Female,Married,27,Medium,Spain,Referral,Referral_A,Android,Standard
6800,2024-05-01,,Male,Married,37,High,Spain,Paid Ads,Paid Ads_B,Android,Standard
6801,2024-08-01,2025-07-01,Female,Single,36,High,Poland,Paid Ads,Paid Ads_A,Android,Standard
6802,2024-06-01,2024-10-01,Male,Married,34,Medium,France,Referral,Referral_B,Android,Basic
6803,2024-08-01,2025-05-01,Male,Single,38,High,Portugal,Paid Ads,Paid Ads_B,Android,Premium
6804,2024-03-01,,Male,Single,52,Premium,Belgium,Paid Ads,Paid Ads_B,iOS,Premium
6805,2024-04-01,,Female,Single,29,Medium,Italy,Paid Ads,Paid Ads_B,Android,Standard
6806,2024-04-01,,Male,Married,35,Medium,Portugal,Organic,Organic_B,iOS,Standard
6807,2024-03-01,2024-08-01,Male,Married,28,Medium,Italy,Paid Ads,Paid Ads_A,iOS,Standard
6808,2024-05-01,2024-10-01,Male,Single,37,High,Portugal,Organic,Organic_B,iOS,Standard
6809,2024-07-01,,Female,Single,29,Medium,France,Organic,Organic_A,iOS,Standard
6810,2024-03-01,2024-07-01,Male,Married,29,Medium,Netherlands,Paid Ads,Paid Ads_A,iOS,Basic
6811,2024-08-01,2025-05-01,Female,Married,20,Low,Spain,Organic,Organic_B,iOS,Basic
6812,2024-05-01,,Female,Married,35,Medium,Spain,Organic,Organic_B,Android,Basic
6813,2024-02-01,2024-11-01,Female,Single,39,High,Sweden,Paid Ads,Paid Ads_B,iOS,Premium
6814,2024-03-01,2024-04-01,Male,Single,53,Premium,Czech Republic,Organic,Organic_A,Android,Premium
6815,2024-05-01,2024-10-01,Male,Single,39,High,France,Organic,Organic_C,iOS,Standard
6816,2024-03-01,2024-04-01,Female,Single,30,Medium,Belgium,Organic,Organic_C,Android,Basic
6817,2024-03-01,,Male,Single,21,Low,France,Paid Ads,Paid Ads_A,Web,Standard
6818,2024-07-01,,Male,Single,22,Low,Netherlands,Organic,Organic_B,iOS,Standard
6819,2024-07-01,,Female,Single,22,Low,Poland,Paid Ads,Paid Ads_B,Android,Basic
6820,2024-08-01,2025-04-01,Female,Single,53,Premium,Sweden,Paid Ads,Paid Ads_A,Android,Premium
6821,2024-05-01,2024-12-01,Male,Married,37,High,Netherlands,Organic,Organic_B,iOS,Premium
6822,2024-05-01,2024-12-01,Female,Single,29,Medium,Czech Republic,Organic,Organic_A,Android,Standard
6823,2024-01-01,2025-02-01,Male,Single,25,Low,Belgium,Referral,Referral_B,Android,Standard
6824,2024-03-01,2024-05-01,Female,Married,26,Medium,Netherlands,Organic,Organic_B,Android,Standard
6825,2024-04-01,,Male,Married,28,Medium,Sweden,Paid Ads,Paid Ads_A,iOS,Basic
6826,2024-03-01,2024-05-01,Male,Married,48,High,France,Organic,Organic_C,Android,Standard
6827,2024-03-01,,Female,Married,34,Medium,Czech Republic,Organic,Organic_C,Android,Basic
6828,2024-05-01,2024-11-01,Male,Married,20,Low,Belgium,Organic,Organic_C,Android,Standard
6829,2024-03-01,2024-05-01,Male,Married,58,Premium,Poland,Paid Ads,Paid Ads_B,Android,Premium
6830,2024-06-01,,Female,Married,23,Low,Czech Republic,Paid Ads,Paid Ads_C,Web,Standard
6831,2024-03-01,2024-04-01,Male,Married,29,Medium,Austria,Paid Ads,Paid Ads_C,Android,Standard
6832,2024-06-01,2024-12-01,Male,Single,48,High,Portugal,Referral,Referral_C,Android,Standard
6833,2024-07-01,2024-10-01,Male,Single,39,High,Austria,Paid Ads,Paid Ads_C,iOS,Standard
6834,2024-04-01,2024-09-01,Female,Married,30,Medium,Sweden,Referral,Referral_C,Web,Basic
6835,2024-08-01,2025-02-01,Female,Single,22,Low,Sweden,Organic,Organic_C,Web,Standard
6836,2024-05-01,2024-12-01,Female,Married,25,Low,Spain,Organic,Organic_A,Android,Standard
6837,2024-03-01,2024-07-01,Female,Single,25,Low,Czech Republic,Referral,Referral_C,Android,Basic
6838,2024-06-01,2024-10-01,Female,Single,35,Medium,Sweden,Paid Ads,Paid Ads_B,Web,Basic
6839,2024-06-01,,Male,Married,36,High,France,Paid Ads,Paid Ads_A,Android,Premium
6840,2024-07-01,,Male,Single,33,Medium,Portugal,Paid Ads,Paid Ads_B,iOS,Basic
6841,2024-06-01,,Male,Married,34,Medium,Poland,Organic,Organic_C,Android,Standard
6842,2024-08-01,2025-07-01,Female,Married,24,Low,Spain,Organic,Organic_C,Android,Standard
6843,2024-02-01,,Male,Married,37,High,Poland,Organic,Organic_C,Web,Premium
6844,2024-01-01,,Female,Single,47,High,Poland,Organic,Organic_B,iOS,Standard
6845,2024-08-01,,Male,Married,33,Medium,Poland,Organic,Organic_C,Android,Basic
6846,2024-04-01,2024-05-01,Female,Married,33,Medium,Belgium,Organic,Organic_C,Android,Basic
6847,2024-08-01,,Male,Married,35,Medium,Germany,Paid Ads,Paid Ads_C,Android,Standard
6848,2024-07-01,2024-10-01,Male,Married,46,High,France,Organic,Organic_C,Android,Standard
6849,2024-07-01,2025-02-01,Female,Married,26,Medium,Belgium,Paid Ads,Paid Ads_C,Web,Standard
6850,2024-08-01,2025-03-01,Male,Married,49,High,Germany,Organic,Organic_C,iOS,Standard
6851,2024-03-01,2024-10-01,Male,Married,39,High,Austria,Organic,Organic_A,Android,Standard
6852,2024-02-01,2024-10-01,Female,Single,35,Medium,Czech Republic,Referral,Referral_C,Android,Standard
6853,2024-03-01,2024-07-01,Male,Single,47,High,Italy,Organic,Organic_A,iOS,Premium
6854,2024-03-01,2024-06-01,Male,Single,23,Low,Portugal,Referral,Referral_C,Android,Basic
6855,2024-08-01,2025-01-01,Female,Single,40,High,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
6856,2024-05-01,2024-11-01,Female,Married,39,High,Spain,Referral,Referral_B,Android,Premium
6857,2024-05-01,2024-07-01,Female,Single,25,Low,Italy,Paid Ads,Paid Ads_B,Android,Basic
6858,2024-05-01,2025-03-01,Female,Married,39,High,Sweden,Referral,Referral_A,Android,Standard
6859,2024-02-01,2024-06-01,Female,Single,37,High,France,Organic,Organic_C,Web,Standard
6860,2024-03-01,,Male,Single,33,Medium,Italy,Referral,Referral_B,Android,Basic
6861,2024-01-01,,Female,Single,43,High,Sweden,Paid Ads,Paid Ads_B,iOS,Premium
6862,2024-04-01,2024-10-01,Female,Single,29,Medium,Italy,Organic,Organic_C,iOS,Basic
6863,2024-05-01,2025-02-01,Male,Single,37,High,Sweden,Organic,Organic_B,Android,Standard
6864,2024-05-01,,Male,Single,33,Medium,Belgium,Organic,Organic_A,iOS,Basic
6865,2024-07-01,2024-12-01,Male,Married,28,Medium,France,Paid Ads,Paid Ads_C,Android,Basic
6866,2024-03-01,2024-04-01,Male,Single,40,High,Germany,Paid Ads,Paid Ads_A,Web,Premium
6867,2024-03-01,2024-07-01,Male,Single,32,Medium,Germany,Organic,Organic_A,Android,Standard
6868,2024-02-01,,Female,Married,20,Low,France,Organic,Organic_C,Web,Standard
6869,2024-02-01,2024-09-01,Male,Single,18,,Belgium,Organic,Organic_B,iOS,Basic
6870,2024-05-01,,Female,Single,42,High,Austria,Organic,Organic_A,Android,Premium
6871,2024-03-01,,Male,Single,22,Low,Belgium,Organic,Organic_B,Android,Basic
6872,2024-01-01,2024-12-01,Female,Single,37,High,Italy,Organic,Organic_A,Android,Standard
6873,2024-04-01,,Male,Married,35,Medium,Sweden,Paid Ads,Paid Ads_C,Android,Basic
6874,2024-08-01,,Female,Single,31,Medium,Sweden,Paid Ads,Paid Ads_C,iOS,Standard
6875,2024-03-01,2024-04-01,Female,Married,54,Premium,Austria,Organic,Organic_C,Android,Premium
6876,2024-07-01,2025-07-01,Female,Married,36,High,Portugal,Referral,Referral_B,iOS,Premium
6877,2024-08-01,2025-04-01,Female,Single,42,High,Czech Republic,Organic,Organic_A,Android,Standard
6878,2024-03-01,2024-07-01,Female,Married,37,High,Austria,Paid Ads,Paid Ads_C,Android,Standard
6879,2024-06-01,,Female,Single,32,Medium,Czech Republic,Organic,Organic_A,iOS,Basic
6880,2024-02-01,2024-10-01,Female,Single,34,Medium,Austria,Paid Ads,Paid Ads_A,iOS,Basic
6881,2024-07-01,2025-04-01,Female,Single,49,High,Spain,Organic,Organic_C,Android,Premium
6882,2024-04-01,2024-07-01,Female,Single,45,High,Switzerland,Paid Ads,Paid Ads_A,Android,Premium
6883,2024-05-01,2025-01-01,Female,Married,54,Premium,Spain,Paid Ads,Paid Ads_A,Android,Premium
6884,2024-07-01,2025-04-01,Male,Single,37,High,Portugal,Paid Ads,Paid Ads_C,Android,Premium
6885,2024-03-01,2024-04-01,Female,Married,26,Medium,France,Organic,Organic_A,iOS,Basic
6886,2024-05-01,2024-11-01,Female,Married,30,Medium,Sweden,Paid Ads,Paid Ads_C,Android,Standard
6887,2024-03-01,2024-07-01,Male,Single,23,Low,France,Referral,Referral_B,Web,Basic
6888,2024-05-01,2024-12-01,Female,Married,42,High,Italy,Organic,Organic_A,Android,Premium
6889,2024-04-01,,Female,Married,29,Medium,Austria,Paid Ads,Paid Ads_C,Android,Basic
6890,2024-02-01,2024-12-01,Male,Single,18,,France,Organic,Organic_B,Android,Standard
6891,2024-04-01,2024-11-01,Male,Single,59,Premium,Germany,Organic,Organic_A,Android,Premium
6892,2024-06-01,2024-07-01,Female,Single,29,Medium,Poland,Paid Ads,Paid Ads_C,iOS,Standard
6893,2024-01-01,,Male,Single,29,Medium,Belgium,Paid Ads,Paid Ads_A,Web,Basic
6894,2024-02-01,,Female,Single,51,Premium,Spain,Paid Ads,Paid Ads_B,Android,Premium
6895,2024-04-01,2024-11-01,Female,Single,22,Low,Spain,Referral,Referral_A,Android,Standard
6896,2024-06-01,2024-11-01,Female,Married,46,High,Portugal,Referral,Referral_C,Web,Premium
6897,2024-01-01,2024-11-01,Male,Married,29,Medium,Italy,Referral,Referral_A,Android,Basic
6898,2024-06-01,,Female,Single,21,Low,Netherlands,Paid Ads,Paid Ads_A,iOS,Basic
6899,2024-03-01,2024-04-01,Female,Single,52,Premium,Czech Republic,Organic,Organic_A,iOS,Premium
6900,2024-08-01,2025-06-01,Male,Single,44,High,Sweden,Organic,Organic_B,Android,Premium
6901,2024-03-01,,Female,Single,44,High,Portugal,Paid Ads,Paid Ads_B,Android,Premium
6902,2024-05-01,,Female,Single,38,High,Portugal,Paid Ads,Paid Ads_A,iOS,Premium
6903,2024-02-01,2024-09-01,Female,Married,40,High,France,Referral,Referral_B,iOS,Standard
6904,2024-03-01,,Female,Single,22,Low,Netherlands,Paid Ads,Paid Ads_B,Android,Standard
6905,2024-07-01,,Female,Single,36,High,Sweden,Organic,Organic_C,Android,Standard
6906,2024-06-01,2024-09-01,Female,Single,25,Low,Germany,Paid Ads,Paid Ads_B,iOS,Basic
6907,2024-02-01,2024-09-01,Male,Married,21,Low,Spain,Organic,Organic_B,Android,Standard
6908,2024-08-01,2025-03-01,Female,Married,39,High,Germany,Organic,Organic_B,iOS,Premium
6909,2024-07-01,2025-02-01,Female,Single,46,High,Spain,Paid Ads,Paid Ads_A,Android,Standard
6910,2024-03-01,2024-04-01,Male,Single,31,Medium,Portugal,Organic,Organic_A,Web,Basic
6911,2024-05-01,2025-04-01,Female,Single,32,Medium,Austria,Paid Ads,Paid Ads_B,Android,Standard
6912,2024-04-01,2024-06-01,Female,Single,23,Low,Netherlands,Organic,Organic_C,Android,Standard
6913,2024-05-01,,Male,Married,35,Medium,Netherlands,Paid Ads,Paid Ads_B,Android,Basic
6914,2024-07-01,2025-06-01,Male,Married,42,High,Poland,Paid Ads,Paid Ads_C,iOS,Premium
6915,2024-01-01,2024-09-01,Male,Married,42,High,Italy,Paid Ads,Paid Ads_C,Android,Standard
6916,2024-03-01,2024-06-01,Male,Single,40,High,France,Referral,Referral_B,Web,Standard
6917,2024-07-01,2025-05-01,Male,Single,28,Medium,Austria,Organic,Organic_C,iOS,Basic
6918,2024-01-01,2024-09-01,Male,Married,28,Medium,Austria,Paid Ads,Paid Ads_C,iOS,Basic
6919,2024-01-01,2024-08-01,Male,Single,42,High,Belgium,Organic,Organic_C,iOS,Premium
6920,2024-06-01,2024-10-01,Female,Married,43,High,France,Referral,Referral_B,Android,Standard
6921,2024-02-01,2024-08-01,Female,Single,33,Medium,Spain,Referral,Referral_C,iOS,Standard
6922,2024-06-01,,Female,Single,30,Medium,Portugal,Paid Ads,Paid Ads_B,Web,Basic
6923,2024-03-01,2024-07-01,Male,Married,46,High,Sweden,Organic,Organic_A,Android,Premium
6924,2024-01-01,,Female,Single,31,Medium,Switzerland,Organic,Organic_B,iOS,Standard
6925,2024-08-01,2025-06-01,Male,Single,42,High,Netherlands,Paid Ads,Paid Ads_A,iOS,Premium
6926,2024-07-01,2024-12-01,Female,Single,33,Medium,Poland,Organic,Organic_A,iOS,Standard
6927,2024-04-01,2024-08-01,Female,Married,24,Low,Portugal,Paid Ads,Paid Ads_B,Android,Basic
6928,2024-01-01,2024-11-01,Female,Single,51,Premium,Switzerland,Organic,Organic_A,Android,Standard
6929,2024-07-01,,Female,Single,36,High,France,Organic,Organic_B,Android,Premium
6930,2024-08-01,,Male,Married,27,Medium,Germany,Referral,Referral_B,Android,Basic
6931,2024-04-01,,Male,Single,21,Low,Germany,Referral,Referral_C,Web,Basic
6932,2024-06-01,2024-08-01,Female,Married,22,Low,Germany,Referral,Referral_A,Android,Standard
6933,2024-06-01,2025-04-01,Male,Single,31,Medium,Portugal,Organic,Organic_B,iOS,Standard
6934,2024-02-01,2024-11-01,Male,Married,54,Premium,Netherlands,Paid Ads,Paid Ads_B,Android,Standard
6935,2024-07-01,2024-12-01,Female,Single,29,Medium,Spain,Organic,Organic_A,Android,Basic
6936,2024-01-01,2024-10-01,Male,Married,49,High,Portugal,Paid Ads,Paid Ads_A,Android,Premium
6937,2024-05-01,,Male,Married,33,Medium,Austria,Referral,Referral_A,iOS,Basic
6938,2024-06-01,2025-03-01,Male,Married,23,Low,Austria,Paid Ads,Paid Ads_A,iOS,Basic
6939,2024-06-01,,Male,Single,30,Medium,Italy,Paid Ads,Paid Ads_B,Android,Basic
6940,2024-02-01,,Female,Single,22,Low,Netherlands,Paid Ads,Paid Ads_A,Android,Basic
6941,2024-04-01,,Female,Married,26,Medium,Netherlands,Organic,Organic_B,Web,Standard
6942,2024-02-01,2024-04-01,Male,Single,26,Medium,Switzerland,Organic,Organic_A,Android,Basic
6943,2024-08-01,2025-05-01,Female,Single,18,,Switzerland,Organic,Organic_C,Web,Standard
6944,2024-01-01,2024-09-01,Female,Married,50,High,Germany,Paid Ads,Paid Ads_A,Android,Premium
6945,2024-07-01,,Female,Single,37,High,Austria,Referral,Referral_A,Web,Standard
6946,2024-03-01,2024-07-01,Male,Married,28,Medium,Spain,Referral,Referral_B,Web,Standard
6947,2024-03-01,,Male,Single,37,High,Netherlands,Organic,Organic_B,Android,Standard
6948,2024-07-01,2025-03-01,Female,Married,26,Medium,Switzerland,Organic,Organic_C,iOS,Standard
6949,2024-04-01,2024-06-01,Female,Single,18,,Czech Republic,Paid Ads,Paid Ads_C,iOS,Basic
6950,2024-08-01,2025-02-01,Male,Single,64,Premium,Sweden,Referral,Referral_A,Android,Premium
6951,2024-06-01,2024-09-01,Female,Married,36,High,Germany,Organic,Organic_B,Web,Standard
6952,2024-04-01,,Male,Single,29,Medium,Sweden,Referral,Referral_A,iOS,Standard
6953,2024-06-01,2024-12-01,Female,Married,18,,Netherlands,Organic,Organic_B,Android,Basic
6954,2024-06-01,2024-10-01,Male,Married,20,Low,Germany,Referral,Referral_B,Android,Standard
6955,2024-03-01,2024-06-01,Male,Single,51,Premium,Czech Republic,Referral,Referral_B,iOS,Standard
6956,2024-04-01,2024-11-01,Male,Married,50,High,Czech Republic,Referral,Referral_B,Android,Standard
6957,2024-08-01,2025-07-01,Male,Single,42,High,Austria,Referral,Referral_C,Android,Standard
6958,2024-02-01,2024-09-01,Female,Married,23,Low,Austria,Organic,Organic_B,Web,Basic
6959,2024-06-01,,Male,Single,50,High,Switzerland,Paid Ads,Paid Ads_C,iOS,Standard
6960,2024-05-01,2024-12-01,Female,Married,39,High,Sweden,Paid Ads,Paid Ads_C,iOS,Premium
6961,2024-05-01,2024-10-01,Male,Married,41,High,Belgium,Referral,Referral_A,Android,Premium
6962,2024-02-01,2024-06-01,Male,Single,39,High,Germany,Paid Ads,Paid Ads_A,Android,Standard
6963,2024-05-01,,Female,Married,19,Low,Portugal,Paid Ads,Paid Ads_C,Android,Basic
6964,2024-01-01,2024-12-01,Female,Single,23,Low,Germany,Paid Ads,Paid Ads_C,iOS,Basic
6965,2024-06-01,2024-09-01,Female,Single,29,Medium,Sweden,Organic,Organic_C,Android,Basic
6966,2024-02-01,2025-01-01,Male,Single,41,High,Switzerland,Referral,Referral_B,Android,Standard
6967,2024-04-01,2024-08-01,Male,Single,21,Low,Sweden,Organic,Organic_B,Web,Standard
6968,2024-06-01,2024-12-01,Female,Single,33,Medium,Germany,Organic,Organic_C,iOS,Basic
6969,2024-02-01,,Male,Single,33,Medium,Sweden,Paid Ads,Paid Ads_C,iOS,Standard
